Date,Product_ID,Category,Region,Units_Sold,Sales
2026-08-16,1001,Clothing,South,76,13702.343916296217
2026-08-17,1066,Groceries,East,96,40302.188461563775
2026-08-18,1086,Electronics,West,26,3526.3488913331134
2026-08-19,1025,Groceries,North,7,331.20442428517566
2026-08-20,1006,Clothing,West,32,817.579111045195
2026-08-21,1099,Books,South,33,10131.743458846151
2026-08-22,1043,Clothing,North,82,13339.030127844822
2026-08-23,1032,Clothing,East,99,22505.149401882434
2026-08-24,1063,Books,East,20,8222.740948887795
2026-08-25,1035,Electronics,West,95,12499.43138909304
2026-08-26,1003,Groceries,East,69,11125.540238407419
2026-08-27,1022,Electronics,East,96,40724.61414515971
2026-08-28,1024,Books,West,52,13075.582724792484
2026-08-29,1089,Groceries,West,42,17453.349137940197
2026-08-30,1091,Books,North,83,16059.939060975086
2026-08-31,1091,Electronics,North,1,205.20129060528316
2026-09-01,1084,Clothing,West,63,5789.561228094771
2026-09-02,1073,Groceries,South,7,3213.0662778307346
2026-09-03,1026,Books,South,58,26066.592583838363
2026-09-04,1050,Groceries,North,86,42334.904993759556
2026-09-05,1078,Groceries,North,50,10359.954615657933
2026-09-06,1080,Electronics,West,34,13978.124929698977
2026-09-07,1098,Clothing,South,51,10879.693754486243
2026-09-08,1068,Groceries,West,10,2326.0640657127665
2026-09-09,1079,Electronics,North,26,10834.192274398065
2026-09-10,1022,Groceries,East,32,3101.110967498748
2026-09-11,1008,Clothing,East,42,4953.999031222863
2026-09-12,1032,Groceries,East,91,14943.732239249392
2026-09-13,1034,Clothing,West,62,24564.879007351745
2026-09-14,1049,Electronics,South,12,2311.191110284327
2026-09-15,1023,Electronics,North,40,7420.096882302927
2026-09-16,1087,Clothing,South,87,43449.540798230955
2026-09-17,1023,Clothing,South,78,15449.070789262105
2026-09-18,1018,Electronics,North,34,4467.857135017679
2026-09-19,1038,Clothing,South,81,25545.350887795437
2026-09-20,1060,Clothing,East,70,28204.48235205653
2026-09-21,1024,Books,North,27,1190.911640157397
2026-09-22,1094,Groceries,East,8,2506.057546062822
2026-09-23,1024,Electronics,West,97,2668.5062179870824
2026-09-24,1026,Electronics,East,99,26522.382346016413
2026-09-25,1031,Books,West,47,6388.515713342345
2026-09-26,1010,Clothing,West,81,12980.608980648742
2026-09-27,1068,Clothing,North,26,6210.802581135555
2026-09-28,1032,Clothing,East,57,26464.111378624246
2026-09-29,1018,Electronics,East,7,2507.5888615964163
2026-09-30,1015,Books,East,88,41276.782111787485
2026-10-01,1098,Groceries,North,89,29671.33550880393
2026-10-02,1010,Books,West,99,1334.796811232072
2026-10-03,1074,Electronics,West,26,3643.555414209413
2026-10-04,1073,Groceries,West,59,26775.88522189601
2026-10-05,1097,Clothing,North,69,22444.89306391945
2026-10-06,1068,Books,North,47,23077.335858213428
2026-10-07,1086,Books,South,35,3024.78292959377
2026-10-08,1054,Electronics,East,30,4662.193146665835
2026-10-09,1024,Books,West,50,9378.00765816739
2026-10-10,1092,Groceries,South,89,15131.186450276413
2026-10-11,1076,Books,South,24,3203.420394562596
2026-10-12,1095,Electronics,East,30,6818.946021624634
2026-10-13,1033,Books,North,84,27276.99075788332
2026-10-14,1011,Groceries,South,54,8775.858179581977
2026-10-15,1087,Groceries,North,67,3286.548482407014
2026-10-16,1020,Electronics,North,32,11429.790021684801
2026-10-17,1028,Clothing,East,8,1879.344898662573
2026-10-18,1050,Electronics,South,50,14133.816499206549
2026-10-19,1022,Clothing,West,47,10957.877134484965
2026-10-20,1032,Groceries,South,87,38825.94037228282
2026-10-21,1007,Books,West,46,13054.112236130208
2026-10-22,1041,Books,West,80,36992.45212218859
2026-10-23,1076,Groceries,North,35,9106.367107685404
2026-10-24,1068,Electronics,West,61,9355.460169362024
2026-10-25,1040,Books,East,89,16390.851226753934
2026-10-26,1073,Electronics,South,79,21001.624954667048
2026-10-27,1062,Books,North,51,13754.436050747167
2026-10-28,1013,Clothing,North,63,21848.114846816046
2026-10-29,1087,Books,West,8,960.0198989715926
2026-10-30,1061,Clothing,North,34,11316.322713425257
2026-10-31,1074,Books,East,25,9787.703102664216
2026-11-01,1045,Books,East,44,15027.323292908306
2026-11-02,1066,Books,North,83,20425.94922628142
2026-11-03,1092,Books,North,43,21324.711319031692
2026-11-04,1052,Books,East,50,10417.922398665798
2026-11-05,1051,Electronics,West,13,808.9822148735121
2026-11-06,1093,Clothing,North,46,18976.705015281514
2026-11-07,1006,Clothing,West,76,8662.373391106774
2026-11-08,1080,Books,North,79,28401.284527053536
2026-11-09,1083,Electronics,East,87,8499.758932145816
2026-11-10,1053,Electronics,North,53,968.3058405806856
2026-11-11,1010,Groceries,North,63,5562.982898967222
2026-11-12,1024,Groceries,North,2,389.44892264430547
2026-11-13,1058,Electronics,East,40,2489.7176437440467
2026-11-14,1087,Groceries,East,23,2457.8432793361367
2026-11-15,1065,Clothing,East,59,22695.3456878558
2026-11-16,1026,Electronics,South,69,26719.76478570679
2026-11-17,1082,Groceries,South,34,13959.353865001673
2026-11-18,1057,Electronics,South,74,31240.288877215702
2026-11-19,1092,Groceries,South,27,5832.366885739984
2026-11-20,1010,Electronics,East,55,23930.46335569059
2026-11-21,1054,Books,North,4,1070.8362750275244
2026-11-22,1018,Clothing,East,68,16360.295936307792
2026-11-23,1091,Groceries,South,72,26069.961686970968
2026-11-24,1038,Books,West,70,8033.971509644817
2026-11-25,1084,Electronics,West,89,35319.980603446056
2026-11-26,1089,Books,East,27,5951.832885470869
2026-11-27,1085,Clothing,North,47,3401.6133845066024
2026-11-28,1069,Groceries,South,40,2738.513504932564
2026-11-29,1010,Groceries,North,84,7627.561576730177
2026-11-30,1013,Electronics,North,27,12052.27727404524
2026-12-01,1059,Clothing,North,7,3468.916730348533
2026-12-02,1035,Books,South,23,4253.094716998465
2026-12-03,1040,Electronics,East,84,12864.640956770048
2026-12-04,1001,Groceries,South,64,7500.657700558418
2026-12-05,1056,Books,South,98,40539.66723357113
2026-12-06,1059,Electronics,East,29,3262.8383251722294
2026-12-07,1019,Books,East,61,28231.053983615762
2026-12-08,1021,Books,East,44,14828.074170620856
2026-12-09,1003,Electronics,West,69,31021.890636335473
2026-12-10,1055,Books,West,27,7599.550373634555
2026-12-11,1092,Books,East,12,4181.1975896330805
2026-12-12,1057,Clothing,North,17,5330.085978478705
2026-12-13,1087,Clothing,West,37,15439.573623150436
2026-12-14,1064,Groceries,South,34,14265.441114356778
2026-12-15,1087,Clothing,South,94,28105.865572866467
2026-12-16,1057,Electronics,West,36,11517.434934177183
2026-12-17,1029,Books,South,6,2770.31520626362
2026-12-18,1075,Groceries,East,96,44700.91940571216
2026-12-19,1018,Clothing,South,32,10735.436611476449
2026-12-20,1061,Books,West,73,1007.3705302540599
2026-12-21,1067,Electronics,North,22,1345.552895047484
2026-12-22,1078,Books,South,10,4303.918405694639
2026-12-23,1083,Electronics,South,29,1493.7875936290893
2026-12-24,1043,Books,North,11,1260.8683848088078
2026-12-25,1083,Groceries,West,92,11313.044344392063
2026-12-26,1060,Groceries,North,66,20071.592454682126
2026-12-27,1020,Clothing,South,56,16382.80397393049
2026-12-28,1009,Clothing,West,85,12904.239850459673
2026-12-29,1029,Books,East,95,10614.309067211014
2026-12-30,1023,Books,West,58,22308.00028854946
2026-12-31,1047,Clothing,West,52,24355.422844840272
2027-01-01,1054,Clothing,East,61,2188.3617727023525
2027-01-02,1051,Books,West,17,1279.3932543315075
2027-01-03,1037,Books,South,91,29544.092256387496
2027-01-04,1066,Books,South,30,12125.289339569958
2027-01-05,1092,Groceries,South,72,28633.136234431375
2027-01-06,1007,Electronics,South,37,13417.855565389156
2027-01-07,1028,Electronics,East,5,2224.1984885203256
2027-01-08,1009,Clothing,South,26,3029.0247257321557
2027-01-09,1068,Groceries,West,70,4380.079464673787
2027-01-10,1074,Books,North,80,24922.228427581642
2027-01-11,1067,Books,East,1,412.91518684648184
2027-01-12,1048,Clothing,East,9,2656.8121810993275
2027-01-13,1057,Clothing,North,85,40958.84535266345
2027-01-14,1034,Groceries,South,71,28387.687611820355
2027-01-15,1049,Electronics,South,64,22616.83087651442
2027-01-16,1039,Electronics,West,79,3122.5597296448072
2027-01-17,1011,Books,South,24,1507.0487274845814
2027-01-18,1084,Clothing,South,5,1972.852199848426
2027-01-19,1015,Groceries,West,51,5463.965760169964
2027-01-20,1077,Books,South,38,916.9109785908041
2027-01-21,1084,Electronics,North,29,13231.909344464371
2027-01-22,1047,Electronics,South,46,20538.75312322582
2027-01-23,1090,Groceries,North,52,6086.967917858413
2027-01-24,1099,Books,North,46,18045.8490569644
2027-01-25,1000,Groceries,North,75,2513.2525495283244
2027-01-26,1064,Books,South,68,10178.132687391126
2027-01-27,1021,Electronics,South,59,18620.210317699024
2027-01-28,1014,Clothing,East,10,3839.577081176089
2027-01-29,1083,Clothing,West,98,1479.3690456088634
2027-01-30,1066,Electronics,West,4,679.3688820165384
2027-01-31,1013,Clothing,East,52,5981.524870422414
2027-02-01,1072,Clothing,North,74,36955.777512448716
2027-02-02,1018,Books,West,97,32861.78550527022
2027-02-03,1039,Groceries,East,18,3758.0222143993406
2027-02-04,1097,Books,North,76,3577.30289776071
2027-02-05,1003,Groceries,East,51,15470.769735099024
2027-02-06,1032,Groceries,South,23,7461.975577449444
2027-02-07,1042,Clothing,South,25,10250.972611913407
2027-02-08,1036,Groceries,North,60,9084.159475829287
2027-02-09,1065,Groceries,North,37,18163.291099104146
2027-02-10,1026,Electronics,South,68,15322.998433940798
2027-02-11,1044,Groceries,West,77,11935.957863302694
2027-02-12,1080,Electronics,West,18,3253.323125892858
2027-02-13,1049,Books,South,29,7673.31781266283
2027-02-14,1094,Clothing,West,30,14069.512998254771
2027-02-15,1062,Groceries,South,92,34060.95861020657
2027-02-16,1005,Electronics,East,7,2049.4860976607733
2027-02-17,1094,Books,East,88,7900.38392969164
2027-02-18,1066,Books,East,41,3410.5080157976117
2027-02-19,1066,Books,West,74,18949.66009487983
2027-02-20,1096,Electronics,East,37,13581.4888144279
2027-02-21,1058,Electronics,North,27,10205.891045550106
2027-02-22,1012,Clothing,North,21,2534.659010086699
2027-02-23,1020,Groceries,East,43,2539.0967356916262
2027-02-24,1063,Books,North,51,10117.680121452198
2027-02-25,1036,Clothing,East,93,42771.122795632466
2027-02-26,1079,Electronics,East,71,19683.326720367808
2027-02-27,1084,Clothing,South,13,2169.0355147184027
2027-02-28,1047,Books,East,53,8934.870246766988
2027-03-01,1055,Books,North,87,6500.870737821745
2027-03-02,1043,Clothing,West,63,15238.416733597096
2027-03-03,1012,Books,East,57,22672.75961091944
2027-03-04,1003,Electronics,South,25,12114.84397120993
2027-03-05,1094,Books,North,13,3325.160149732303
2027-03-06,1072,Groceries,South,37,3401.6064242279413
2027-03-07,1032,Groceries,East,30,10339.370877102108
2027-03-08,1036,Books,East,90,34274.49821506753
2027-03-09,1052,Clothing,East,12,541.594526607841
2027-03-10,1023,Books,East,65,27726.93127875464
2027-03-11,1088,Groceries,North,18,7494.623479763462
2027-03-12,1050,Electronics,West,85,20531.334900729264
2027-03-13,1040,Groceries,East,62,17645.63611555008
2027-03-14,1028,Books,South,24,8629.678829240409
2027-03-15,1058,Books,North,60,20496.394876848062
2027-03-16,1039,Clothing,North,17,307.7446983494315
2027-03-17,1050,Books,North,60,4199.597933145482
2027-03-18,1049,Books,South,9,807.0243509952936
2027-03-19,1035,Electronics,West,52,19774.62165355708
2027-03-20,1078,Electronics,South,92,20758.967015188493
2027-03-21,1059,Electronics,South,15,4159.444303943164
2027-03-22,1017,Clothing,South,77,29923.496994066616
2027-03-23,1019,Clothing,East,28,4958.276731559326
2027-03-24,1004,Groceries,East,81,30533.453122282102
2027-03-25,1017,Clothing,South,9,2040.5398011163581
2027-03-26,1039,Electronics,South,56,10909.824352524229
2027-03-27,1000,Clothing,East,85,14721.002047879923
2027-03-28,1018,Books,East,94,45385.358201579154
2027-03-29,1086,Clothing,West,75,29120.022843554972
2027-03-30,1025,Books,South,94,1870.2250320287628
2027-03-31,1028,Groceries,North,36,17248.809182181078
2027-04-01,1058,Books,West,56,21838.063439699916
2027-04-02,1062,Electronics,North,89,7395.509297350085
2027-04-03,1097,Groceries,West,71,3365.803383059723
2027-04-04,1082,Groceries,South,20,3220.302117862643
2027-04-05,1061,Groceries,North,55,17371.692215876363
2027-04-06,1047,Electronics,East,60,18726.472660994343
2027-04-07,1061,Books,West,35,5080.829646309131
2027-04-08,1017,Groceries,North,74,16900.17472611797
2027-04-09,1065,Electronics,West,99,11268.79145367331
2027-04-10,1026,Groceries,South,1,34.783555731701355
2027-04-11,1005,Groceries,North,78,20538.611265055304
2027-04-12,1069,Electronics,North,45,8101.15451025744
2027-04-13,1058,Clothing,North,69,19044.855035993012
2027-04-14,1005,Groceries,West,40,18951.54352042085
2027-04-15,1030,Clothing,East,38,3049.555203766879
2027-04-16,1093,Groceries,East,98,1074.2161192920748
2027-04-17,1055,Clothing,East,24,1144.0877881977922
2027-04-18,1053,Books,South,4,946.9082603591928
2027-04-19,1084,Clothing,North,91,32432.099208885607
2027-04-20,1040,Clothing,East,69,20325.61742815416
2027-04-21,1017,Clothing,East,13,3282.4786489707685
2027-04-22,1086,Clothing,North,21,3852.2806189409234
2027-04-23,1022,Books,South,32,5180.395009613935
2027-04-24,1091,Electronics,West,38,7386.448580454729
2027-04-25,1035,Clothing,West,95,29421.60710912227
2027-04-26,1024,Electronics,West,32,2950.382027971608
2027-04-27,1006,Groceries,North,79,30649.426235044564
2027-04-28,1081,Electronics,South,57,16636.822995800572
2027-04-29,1019,Clothing,North,48,6810.558001420778
2027-04-30,1004,Electronics,West,30,7666.948553325871
2027-05-01,1017,Books,East,71,34205.07054456694
2027-05-02,1032,Books,East,38,761.5522726835128
2027-05-03,1078,Clothing,East,95,10237.778933952219
2027-05-04,1034,Electronics,West,44,10107.077972314675
2027-05-05,1064,Groceries,South,26,8393.722055475011
2027-05-06,1062,Books,West,90,10259.266543189897
2027-05-07,1084,Clothing,North,2,932.7758694086723
2027-05-08,1071,Books,South,43,13968.99230178721
2027-05-09,1070,Clothing,East,43,18917.49116451199
2027-05-10,1040,Electronics,South,63,10796.044506827333
2027-05-11,1049,Electronics,South,73,30381.68223014814
2027-05-12,1029,Electronics,West,58,11328.990144282263
2027-05-13,1037,Electronics,South,48,6424.721688287541
2027-05-14,1034,Electronics,West,5,2283.555580951293
2027-05-15,1065,Clothing,North,91,5022.021830520124
2027-05-16,1045,Books,South,76,35873.17876514049
2027-05-17,1007,Groceries,South,35,8213.535780629434
2027-05-18,1067,Books,South,93,46163.94282675072
2027-05-19,1036,Electronics,East,16,4390.422085282626
2027-05-20,1084,Books,West,83,31637.043958587266
2027-05-21,1012,Books,West,49,659.775102275476
2027-05-22,1072,Clothing,East,60,15202.004506828856
2027-05-23,1044,Groceries,West,51,18938.9622557367
2027-05-24,1028,Groceries,North,91,35816.256819947244
2027-05-25,1040,Electronics,East,82,7170.392048932209
2027-05-26,1055,Clothing,West,59,12702.45017556613
2027-05-27,1087,Clothing,North,64,13782.096606622463
2027-05-28,1015,Clothing,West,13,790.191950138986
2027-05-29,1011,Clothing,East,94,21346.676084268955
2027-05-30,1065,Clothing,West,26,10542.364293787108
2027-05-31,1061,Groceries,North,70,10996.199300331255
2027-06-01,1018,Groceries,North,3,665.8845471840082
2027-06-02,1029,Books,North,87,41835.66874419914
2027-06-03,1015,Groceries,West,12,306.4434862423858
2027-06-04,1087,Clothing,East,41,12293.672317017696
2027-06-05,1012,Books,West,79,29568.411112712023
2027-06-06,1068,Groceries,South,65,24884.10552389303
2027-06-07,1022,Books,East,63,22731.00682817045
2027-06-08,1061,Groceries,South,50,18298.060364976693
2027-06-09,1030,Electronics,West,47,1829.0616904503381
2027-06-10,1052,Groceries,East,8,2173.8155470144247
2027-06-11,1016,Books,South,31,12203.300198473718
2027-06-12,1048,Electronics,West,11,617.0106143112065
2027-06-13,1048,Clothing,East,17,270.3758534826093
2027-06-14,1066,Books,North,27,11046.653032063476
2027-06-15,1025,Clothing,North,95,34107.30374122007
2027-06-16,1012,Clothing,North,27,5723.490895778075
2027-06-17,1037,Books,South,78,36721.95165298485
2027-06-18,1021,Clothing,South,87,33550.076774992216
2027-06-19,1084,Books,West,56,27118.104237684485
2027-06-20,1028,Books,North,69,32110.14892529987
2027-06-21,1044,Groceries,South,94,23108.383353226884
2027-06-22,1045,Electronics,North,98,37221.12515446404
2027-06-23,1038,Clothing,West,47,15881.477684239926
2027-06-24,1068,Clothing,East,19,7744.554905961097
2027-06-25,1077,Electronics,South,57,22570.137074870207
2027-06-26,1081,Electronics,South,31,2637.5936248047146
2027-06-27,1067,Electronics,East,16,1992.4865693790032
2027-06-28,1096,Electronics,South,45,6309.38127676536
2027-06-29,1038,Electronics,West,27,11098.73593844105
2027-06-30,1019,Groceries,South,61,24843.069530443456
2027-07-01,1076,Books,South,26,6570.572320008492
2027-07-02,1099,Electronics,East,29,8543.6264039698
2027-07-03,1067,Groceries,West,44,18268.441617998702
2027-07-04,1034,Electronics,North,29,4731.955065630731
2027-07-05,1007,Electronics,North,95,3285.8220654567117
2027-07-06,1051,Clothing,East,2,492.94450951358385
2027-07-07,1039,Clothing,West,6,2746.3284029150946
2027-07-08,1035,Clothing,East,9,3575.9650308339214
2027-07-09,1005,Clothing,East,15,2844.6371778473704
2027-07-10,1085,Books,North,84,3505.989197473559
2027-07-11,1069,Books,West,58,18681.252342970933
2027-07-12,1099,Clothing,West,2,837.8009799531097
2027-07-13,1072,Clothing,East,3,1007.4743926883186
2027-07-14,1015,Electronics,North,52,11350.902458161743
2027-07-15,1045,Electronics,West,55,3874.3798751759728
2027-07-16,1058,Clothing,East,53,24182.807120247104
2027-07-17,1037,Clothing,South,94,13650.64048420082
2027-07-18,1096,Clothing,North,72,8632.846647471604
2027-07-19,1017,Electronics,West,40,16393.14264594922
2027-07-20,1011,Clothing,West,85,41717.81044784865
2027-07-21,1053,Clothing,West,39,13005.66254461237
2027-07-22,1090,Books,North,43,13594.75700374728
2027-07-23,1046,Books,East,13,2164.7746369381684
2027-07-24,1000,Electronics,South,37,740.095860921395
2027-07-25,1014,Books,West,55,5718.952483922025
2027-07-26,1090,Electronics,North,32,9483.869245207048
2027-07-27,1079,Groceries,West,14,1178.0309280580723
2027-07-28,1020,Clothing,East,65,28800.17045076277
2027-07-29,1000,Electronics,South,27,2759.1542202936707
2027-07-30,1092,Books,West,24,6379.948367419963
2027-07-31,1066,Groceries,North,22,5739.50278938761
2027-08-01,1011,Books,East,78,23862.801983555244
2027-08-02,1027,Electronics,South,45,7669.921237282761
2027-08-03,1038,Groceries,North,8,3504.254068176036
2027-08-04,1036,Books,West,91,20721.405489128356
2027-08-05,1094,Groceries,North,67,23656.041989921727
2027-08-06,1059,Clothing,South,64,20582.16459991581
2027-08-07,1030,Clothing,East,97,6538.428630679497
2027-08-08,1057,Groceries,East,47,14809.38429274114
2027-08-09,1096,Books,West,21,5876.7305564254775
2027-08-10,1096,Books,West,32,14410.111711852605
2027-08-11,1010,Books,West,45,19873.32983449212
2027-08-12,1028,Clothing,West,44,3694.5852165950955
2027-08-13,1088,Electronics,South,41,2051.054574834948
2027-08-14,1012,Electronics,West,96,14817.617991679268
2027-08-15,1050,Groceries,North,52,25658.895588316187
2027-08-16,1053,Books,South,88,1810.261238640378
2027-08-17,1018,Groceries,South,11,3736.889171297806
2027-08-18,1057,Electronics,West,85,26194.597014476698
2027-08-19,1035,Electronics,South,18,5882.820433637945
2027-08-20,1027,Books,North,11,1286.5609458642966
2027-08-21,1067,Groceries,South,27,3269.470484932014
2027-08-22,1002,Books,South,43,9503.628671402485
2027-08-23,1088,Electronics,North,65,3703.0711550825595
2027-08-24,1040,Electronics,North,54,2514.2655106411576
2027-08-25,1034,Books,South,29,1545.5878340374413
2027-08-26,1092,Groceries,East,21,6105.955672741392
2027-08-27,1092,Clothing,South,29,5941.911786519071
2027-08-28,1075,Books,North,9,1384.8500026985764
2027-08-29,1098,Electronics,North,61,10049.841257777523
2027-08-30,1083,Clothing,North,62,6917.26683169486
2027-08-31,1080,Books,East,71,15026.270615850115
2027-09-01,1075,Clothing,North,95,10402.353121258482
2027-09-02,1049,Books,West,91,32035.87302612724
2027-09-03,1099,Electronics,West,96,6789.785395241156
2027-09-04,1073,Books,East,5,2373.193107223074
2027-09-05,1081,Clothing,North,97,5239.094224249723
2027-09-06,1029,Groceries,North,15,7084.436249957089
2027-09-07,1071,Electronics,West,57,23843.928554564958
2027-09-08,1076,Electronics,West,5,1717.7446955027817
2027-09-09,1094,Clothing,South,20,9140.556224541739
2027-09-10,1069,Books,East,81,6335.593914704688
2027-09-11,1053,Books,South,4,385.57695740635404
2027-09-12,1070,Books,East,56,7479.067126093906
2027-09-13,1084,Electronics,North,85,11046.400089799356
2027-09-14,1050,Electronics,North,34,5518.732193646488
2027-09-15,1027,Clothing,East,40,11682.36560615263
2027-09-16,1063,Books,South,69,1642.5159882255873
2027-09-17,1084,Books,West,68,13417.322866731993
2027-09-18,1020,Clothing,East,22,2876.0316786821904
2027-09-19,1087,Electronics,East,14,4301.480757641673
2027-09-20,1026,Electronics,East,68,33505.84211063717
2027-09-21,1026,Groceries,North,8,2109.2060797588206
2027-09-22,1076,Groceries,East,67,14645.246400258182
2027-09-23,1049,Books,North,46,8760.209507570919
2027-09-24,1028,Electronics,West,29,11444.128400282778
2027-09-25,1038,Books,West,90,4074.359085797058
2027-09-26,1056,Electronics,South,94,45147.0298960332
2027-09-27,1091,Groceries,North,12,2577.357169609708
2027-09-28,1036,Clothing,West,79,12933.355096690124
2027-09-29,1092,Electronics,West,52,25339.25560586439
2027-09-30,1063,Groceries,South,58,27177.677293371744
2027-10-01,1047,Groceries,South,2,649.0954569704065
2027-10-02,1021,Electronics,South,1,19.06861367669665
2027-10-03,1099,Books,North,55,20723.017608767113
2027-10-04,1029,Electronics,East,92,16046.927593893419
2027-10-05,1027,Groceries,North,99,19825.473998740206
2027-10-06,1022,Electronics,South,34,2984.643868763294
2027-10-07,1096,Clothing,East,64,17055.645510003244
2027-10-08,1003,Books,West,68,25488.49250550949
2027-10-09,1002,Electronics,North,82,11789.586724979488
2027-10-10,1060,Groceries,South,12,5639.749499295046
2027-10-11,1095,Groceries,South,50,5271.052972072381
2027-10-12,1003,Books,East,21,891.8394847167193
2027-10-13,1064,Electronics,North,10,3257.382979414515
2027-10-14,1011,Groceries,West,85,36224.125182803946
2027-10-15,1012,Books,West,89,42456.12399440061
2027-10-16,1033,Clothing,East,81,31259.01740740063
2027-10-17,1058,Books,East,70,7547.995394658281
2027-10-18,1092,Electronics,West,14,6846.75572775359
2027-10-19,1072,Electronics,East,40,18420.943170165316
2027-10-20,1030,Groceries,East,82,7376.067046595139
2027-10-21,1070,Clothing,North,30,8514.151655655269
2027-10-22,1012,Electronics,East,73,20600.858325551115
2027-10-23,1053,Groceries,South,14,3175.78857796817
2027-10-24,1001,Books,South,52,25599.48829501687
2027-10-25,1032,Books,South,17,666.6532357112425
2027-10-26,1049,Electronics,East,62,19674.606638516103
2027-10-27,1006,Clothing,West,98,10838.67996103646
2027-10-28,1017,Groceries,South,22,5904.6303869997455
2027-10-29,1050,Electronics,North,53,20779.867843321863
2027-10-30,1007,Groceries,East,32,4188.676273682806
2027-10-31,1054,Books,West,76,15408.70951103245
2027-11-01,1075,Groceries,West,55,26173.199601856755
2027-11-02,1042,Books,East,80,30650.044918636137
2027-11-03,1058,Clothing,East,22,6393.955929037587
2027-11-04,1029,Clothing,North,38,4513.591360961066
2027-11-05,1058,Books,East,50,10919.983218200785
2027-11-06,1008,Electronics,East,66,25693.1430580745
2027-11-07,1091,Books,West,45,18542.974872324976
2027-11-08,1067,Groceries,South,8,1038.8562967182038
2027-11-09,1038,Groceries,South,65,21736.617701782063
2027-11-10,1080,Groceries,West,40,2262.0586456186384
2027-11-11,1010,Electronics,East,5,106.87015325363785
2027-11-12,1001,Clothing,North,45,12548.26001169812
2027-11-13,1022,Clothing,South,46,5517.521915480864
2027-11-14,1062,Groceries,East,36,1752.0082311112237
2027-11-15,1021,Electronics,South,17,6249.469846417266
2027-11-16,1060,Groceries,West,41,10414.309480245718
2027-11-17,1025,Clothing,South,30,12005.272061089221
2027-11-18,1011,Books,West,52,17437.29922706059
2027-11-19,1031,Groceries,West,79,29040.74922412862
2027-11-20,1008,Groceries,West,20,3212.1336966998183
2027-11-21,1068,Groceries,North,36,5004.18556505229
2027-11-22,1089,Clothing,East,66,20092.294010360747
2027-11-23,1070,Electronics,West,45,4861.81119577776
2027-11-24,1092,Books,West,4,1638.2077466387614
2027-11-25,1032,Books,South,50,13311.544139868844
2027-11-26,1023,Books,East,88,10667.805882835453
2027-11-27,1088,Groceries,North,55,17398.28386129103
2027-11-28,1094,Clothing,North,59,27910.983101267386
2027-11-29,1092,Books,South,42,2109.5094732381312
2027-11-30,1068,Groceries,North,2,127.15830316723289
2027-12-01,1037,Electronics,South,46,19480.134370299682
2027-12-02,1010,Groceries,East,2,127.40189907553611
2027-12-03,1031,Books,South,50,1464.696549148201
2027-12-04,1063,Books,South,1,180.4859847127717
2027-12-05,1071,Electronics,West,13,3102.9164869505767
2027-12-06,1019,Clothing,North,70,20231.94417849066
2027-12-07,1033,Electronics,East,22,5688.696507042614
2027-12-08,1041,Electronics,East,17,7776.827406942085
2027-12-09,1007,Books,West,59,22812.194782322236
2027-12-10,1065,Books,South,86,42317.76418201249
2027-12-11,1020,Clothing,East,70,17042.421016628556
2027-12-12,1078,Books,East,3,153.96452646359302
2027-12-13,1069,Electronics,South,70,33474.701052940596
2027-12-14,1004,Electronics,South,81,973.2513834712742
2027-12-15,1066,Clothing,East,99,38638.41763133224
2027-12-16,1042,Books,South,49,1241.0815588280238
2027-12-17,1015,Books,North,50,19149.747670965142
2027-12-18,1098,Electronics,East,35,16435.65281839413
2027-12-19,1072,Electronics,South,23,4616.963550920898
2027-12-20,1034,Books,East,72,9221.239951031639
2027-12-21,1082,Groceries,East,7,846.1374931155798
2027-12-22,1042,Electronics,West,50,12547.082281679983
2027-12-23,1097,Electronics,North,10,937.3464752082784
2027-12-24,1038,Electronics,North,90,30575.932112093302
2027-12-25,1009,Clothing,West,55,10477.096034311704
2027-12-26,1073,Books,West,74,12455.950194542173
2027-12-27,1019,Books,East,19,4484.568714947615
2027-12-28,1000,Books,North,23,6344.961152496004
2027-12-29,1005,Electronics,West,95,7556.853708146944
2027-12-30,1052,Books,South,64,22835.459088669006
2027-12-31,1045,Books,East,33,14607.254605469125
2028-01-01,1065,Books,North,66,9650.09686994622
2028-01-02,1037,Clothing,East,92,9052.021854473174
2028-01-03,1032,Clothing,East,96,36734.17513174475
2028-01-04,1066,Electronics,South,97,9693.73813058132
2028-01-05,1099,Books,South,9,271.9352572006387
2028-01-06,1076,Electronics,West,29,9089.44616163929
2028-01-07,1034,Electronics,South,79,10070.777325180108
2028-01-08,1078,Electronics,North,18,1695.3678067498968
2028-01-09,1044,Electronics,West,82,40260.79816208886
2028-01-10,1021,Electronics,North,71,10863.982772476525
2028-01-11,1067,Electronics,North,78,35309.60255203777
2028-01-12,1016,Clothing,West,29,2822.488663277067
2028-01-13,1004,Groceries,South,83,34137.79996097924
2028-01-14,1084,Clothing,East,61,15615.344115419128
2028-01-15,1056,Electronics,South,5,242.55718433418843
2028-01-16,1087,Groceries,North,69,25493.194978089185
2028-01-17,1094,Groceries,North,56,25038.493320402362
2028-01-18,1039,Books,West,52,4673.672913749088
2028-01-19,1029,Electronics,North,15,5483.088281170888
2028-01-20,1041,Electronics,West,90,20526.81609112476
2028-01-21,1006,Clothing,West,88,33386.89394442969
2028-01-22,1070,Groceries,South,83,29865.44965269638
2028-01-23,1090,Groceries,North,20,460.68225853745304
